order_date,Sales_QTY,Sales_amount,currency,User_id,Restaurant_id
2018-01-30,37,31060,INR,52391,403979.0
2018-02-02,1,944,INR,88954,282474.0
2018-02-02,37,31060,INR,93213,268183.0
2018-02-06,1,1417,INR,1845,66684.0
2018-02-07,3,3597,INR,60620,322356.0
2018-02-08,1,2023,INR,79563,415076.0
2018-02-12,37,44282,INR,10728,31116.0
2018-02-15,17,14144,INR,66984,347496.0
2018-02-16,2,2481,INR,18233,289954.0
2018-02-16,1,366,INR,10191,22682.0
2018-02-19,29,35639,INR,59240,461169.0
2018-02-19,37,31060,INR,15218,110936.0
2018-02-19,2,3130,INR,4254,496683.0
2018-02-20,4,6648,INR,9841,481179.0
2018-02-21,2,1296,INR,93236,451745.0
2018-02-22,7,5324,INR,61127,564536.0
2018-02-28,9,7486,INR,12569,309203.0
2018-03-01,10,12417,INR,66617,341357.0
2018-03-07,1,1519,INR,70570,111885.0
2018-03-09,21,17194,INR,81368,554193.0
2018-03-14,1,1519,INR,16529,452312.0
2018-03-15,1,505,INR,13426,14678.0
2018-03-15,56,68037,INR,71587,16836.0
2018-03-16,2,2481,INR,69605,447392.0
2018-03-19,28,33208,INR,18605,480386.0
2018-03-21,3,3597,INR,42450,374037.0
2018-03-21,1,1519,INR,95841,488884.0
2018-03-22,9,6681,INR,50138,382518.0
2018-03-23,1,1009,INR,6638,514869.0
2018-03-23,2,2481,INR,91791,315708.0
2018-03-26,47,38824,INR,80955,288065.0
2018-03-29,27,32704,INR,73443,415422.0
2018-03-30,6,6218,INR,15752,440847.0
2018-04-06,4,6074,INR,51992,321574.0
2018-04-09,1,569,INR,8666,296987.0
2018-04-10,1,569,INR,9519,1899.0
2018-04-10,19,18954,INR,16982,389974.0
2018-04-11,19,13343,INR,70183,201591.0
2018-04-16,2,2481,INR,1686,444979.0
2018-04-17,6,5565,INR,14437,489400.0
2018-04-19,3,2662,INR,84041,8854.0
2018-04-20,37,47398,INR,62355,470384.0
2018-04-23,1,1014,INR,62910,83558.0
2018-04-24,1,1241,INR,23980,364788.0
2018-04-24,47,38824,INR,84936,413833.0
2018-04-30,112,93176,INR,17300,15248.0
2018-05-03,10,12889,INR,45313,305531.0
2018-05-03,7,5324,INR,23406,297571.0
2018-05-04,1,755,INR,67088,15927.0
2018-05-08,10,12889,INR,19895,567583.0
2018-05-14,7,0,INR,48710,530107.0
2018-05-14,1,1014,INR,46504,444153.0
2018-05-15,28,20014,INR,6390,336091.0
2018-05-15,2,3542,INR,36155,319969.0
2018-05-16,1,861,INR,37370,205586.0
2018-05-18,1,505,INR,37764,208275.0
2018-05-18,10,12889,INR,93997,385413.0
2018-05-23,7,0,INR,24875,306780.0
2018-05-25,1,1796,INR,93277,474490.0
2018-05-25,2,2532,INR,26328,80718.0
2018-05-25,9,11852,INR,96261,89557.0
2018-05-28,123,150315,INR,11418,291214.0
2018-05-28,140,116472,INR,29871,567842.0
2018-05-31,9,7764,INR,69747,329002.0
2018-06-01,2,2532,INR,10653,502778.0
2018-06-07,19,18954,INR,68420,344718.0
2018-06-12,2,3130,INR,49470,422328.0
2018-06-13,56,68037,INR,11085,31898.0
2018-06-15,85,85639,INR,58006,420116.0
2018-06-15,7,7926,INR,25592,183226.0
2018-06-15,37,31060,INR,10987,483249.0
2018-06-18,10,12889,INR,81328,236959.0
2018-06-25,1,1130,INR,84791,541964.0
2018-06-26,1,1241,INR,51500,414611.0
2018-06-27,9,6681,INR,82584,541539.0
2018-06-29,2,2481,INR,99566,285566.0
2018-07-02,1,1014,INR,58304,473972.0
2018-07-05,7,5324,INR,24160,35603.0
2018-07-13,1,505,INR,93487,280048.0
2018-07-13,28,31995,INR,51885,497413.0
2018-07-16,2,1884,INR,4309,544779.0
2018-07-24,56,46588,INR,52105,1488.0
2018-07-30,19,13366,INR,72686,161259.0
2018-08-01,9,12028,INR,55078,24928.0
2018-08-07,1,569,INR,5070,81522.0
2018-08-07,9,10667,INR,8095,318234.0
2018-08-08,56,68037,INR,43815,33966.0
2018-08-08,7,5324,INR,40668,320206.0
2018-08-09,2,2481,INR,61943,380848.0
2018-08-13,19,21329,INR,37580,116845.0
2018-08-16,17,19815,INR,28900,38874.0
2018-08-17,56,46588,INR,86888,250868.0
2018-08-20,9,11759,INR,81604,60939.0
2018-08-22,7,5324,INR,95366,557748.0
2018-08-24,2,2481,INR,10908,396199.0
2018-08-27,28,31995,INR,27784,274400.0
2018-08-28,3,4569,INR,81933,530446.0
2018-08-28,3,5060,INR,20675,462624.0
2018-08-31,10,12889,INR,41432,443081.0
2018-09-05,28,20014,INR,77820,404752.0
2018-09-05,28,31995,INR,69872,12712.0
2018-09-06,56,68037,INR,77997,54961.0
2018-09-10,10,12889,INR,67362,28536.0
2018-09-13,2,3130,INR,69695,4507.0
2018-09-18,2,2481,INR,12581,490428.0
2018-09-21,28,31995,INR,35070,40460.0
2018-09-27,233,194120,INR,10308,291051.0
2018-09-28,56,40028,INR,25853,474814.0
2018-10-01,1,755,INR,93043,350251.0
2018-10-11,2,2481,INR,28439,404500.0
2018-10-15,10,12889,INR,35658,255823.0
2018-10-17,8,13139,INR,72919,439781.0
2018-10-18,1,2023,INR,72348,144683.0
2018-10-19,1,569,INR,62274,469746.0
2018-10-19,2,2481,INR,5972,172236.0
2018-10-22,2,1884,INR,17007,398807.0
2018-10-22,1,505,INR,43602,322011.0
2018-10-31,9,6681,INR,69211,393152.0
2018-11-05,1,505,INR,7412,364654.0
2018-11-06,2,3130,INR,82612,263641.0
2018-11-07,5,7088,INR,93930,87048.0
2018-11-15,28,35551,INR,77144,42095.0
2018-11-16,3,4139,INR,76086,530425.0
2018-11-20,10,15185,INR,22614,98281.0
2018-11-20,103,85412,INR,99482,450915.0
2018-11-20,67,5324,INR,78560,51124.0
2018-11-21,27,32704,INR,82959,28737.0
2018-11-27,2,2481,INR,68597,489052.0
2018-12-03,2,2259,INR,85200,133161.0
2018-12-05,1,287,INR,62401,56990.0
2018-12-10,9,9477,INR,34062,394779.0
2018-12-11,37,31060,INR,56441,176286.0
2018-12-12,14,0,INR,38063,87795.0
2018-12-14,1,505,INR,89348,34886.0
2018-12-17,10,12889,INR,22957,200975.0
2018-12-17,9,7764,INR,58277,529535.0
2018-12-18,28,35551,INR,48680,245360.0
2018-12-21,1,505,INR,15647,111886.0
2018-12-21,70,84894,INR,5777,490971.0
2019-01-10,28,20046,INR,15192,311291.0
2019-01-15,19,23699,INR,84489,438033.0
2019-01-16,2,2856,INR,16747,365148.0
2019-01-21,10,13792,INR,20447,513585.0
2019-01-23,28,34019,INR,11463,330189.0
2019-01-25,10,13792,INR,53069,544446.0
2019-01-28,3,3769,INR,39841,350252.0
2019-01-28,7,5324,INR,32420,44149.0
2019-01-30,112,93176,INR,45210,17464.0
2019-01-30,3,5477,INR,26494,87371.0
2019-02-01,2,2259,INR,98677,224861.0
2019-02-11,2,3130,INR,11704,488516.0
2019-02-14,9,14176,INR,53177,177704.0
2019-02-14,10,13792,INR,51868,1015.0
2019-02-15,9,11852,INR,89614,339598.0
2019-02-18,1,954,INR,25588,429437.0
2019-02-20,56,68037,INR,38894,16857.0
2019-02-25,47,61315,INR,42220,437012.0
2019-02-25,177,147532,INR,17013,62815.0
2019-03-01,2,3130,INR,24233,404911.0
2019-03-12,9,12264,INR,35430,327332.0
2019-03-14,3,2708,INR,32931,22341.0
2019-03-15,3,4231,INR,56132,454491.0
2019-03-15,17,13310,INR,13828,402820.0
2019-03-18,7,10296,INR,56000,500875.0
2019-03-21,10,13792,INR,9334,27889.0
2019-03-22,9,12264,INR,64929,296757.0
2019-03-25,9,14176,INR,93271,298557.0
2019-03-27,1,1144,INR,99238,25339.0
2019-03-29,11,10472,INR,7365,392194.0
2019-03-29,65,54352,INR,19158,552434.0
2019-04-10,28,36750,INR,31880,80779.0
2019-04-11,9,6681,INR,72405,397137.0
2019-04-12,15,20148,INR,7196,438129.0
2019-04-15,10,13792,INR,50501,442602.0
2019-04-17,37,49051,INR,50383,439896.0
2019-04-19,11,10801,INR,46149,513166.0
2019-04-22,10,13792,INR,67038,11789.0
2019-04-25,1,954,INR,86421,427806.0
2019-04-26,19,28347,INR,78975,526775.0
2019-04-30,93,77648,INR,5921,344711.0
2019-05-03,33,23366,INR,22118,35828.0
2019-05-07,17,22778,INR,70705,545972.0
2019-05-14,1,954,INR,71345,408974.0
2019-05-15,56,73542,INR,22085,383619.0
2019-05-27,93,77648,INR,85546,335476.0
2019-05-28,1,569,INR,6377,37848.0
2019-06-04,3,6019,INR,60433,541033.0
2019-06-06,10,13792,INR,75095,494428.0
2019-06-07,9,14176,INR,91045,335952.0
2019-06-11,9,12264,INR,36180,489160.0
2019-06-11,4,6259,INR,21311,376203.0
2019-06-12,37,49051,INR,19558,530399.0
2019-06-14,19,24500,INR,43059,304128.0
2019-06-17,2,1926,INR,44631,400896.0
2019-06-17,7,12037,INR,62343,72723.0
2019-06-26,3,4861,INR,5227,314188.0
2019-06-26,47,38824,INR,99522,11355.0
2019-06-28,56,46588,INR,4224,346407.0
2019-07-05,7,6546,INR,76584,175700.0
2019-07-08,10,13792,INR,25347,519772.0
2019-07-09,9,9477,INR,64825,64638.0
2019-07-10,37,49051,INR,36986,261818.0
2019-07-15,1,954,INR,23550,302838.0
2019-07-18,10,13792,INR,11295,541631.0
2019-07-23,1,1139,INR,4961,388352.0
2019-07-29,5,8213,INR,76006,380867.0
2019-08-07,10,13792,INR,50438,476503.0
2019-08-14,93,105708,INR,43436,417752.0
2019-08-16,9,14176,INR,10655,41670.0
2019-08-16,56,46588,INR,21122,493015.0
2019-08-22,9,9477,INR,22468,331454.0
2019-09-03,1,954,INR,39045,415951.0
2019-09-06,10,13792,INR,37026,289949.0
2019-09-11,37,49051,INR,56335,413510.0
2019-09-12,19,28347,INR,46907,204589.0
2019-09-23,187,155296,INR,77504,429025.0
2019-10-09,19,24528,INR,18554,32887.0
2019-10-14,1,1014,INR,27033,396097.0
2019-10-14,19,24528,INR,72996,347488.0
2019-10-16,1,384,INR,7430,21356.0
2019-10-16,10,13792,INR,63022,395537.0
2019-10-21,1,1014,INR,93420,417417.0
2019-10-23,2,1296,INR,5621,336884.0
2019-10-25,1,1139,INR,4473,506270.0
2019-10-25,1,505,INR,83859,71192.0
2019-10-25,1,4699,INR,56073,267388.0
2019-10-28,1,505,INR,35580,350232.0
2019-10-31,1,0,INR,14643,80013.0
2019-11-04,10,13792,INR,51039,435669.0
2019-11-06,28,36792,INR,91570,541433.0
2019-11-06,3,4227,INR,93758,524089.0
2019-11-07,1,505,INR,9186,234087.0
2019-11-07,19,22662,INR,87109,567076.0
2019-11-08,1,769,INR,86708,310725.0
2019-11-13,10,13792,INR,17716,567092.0
2019-11-14,9,6681,INR,34519,36990.0
2019-11-20,53,44370,INR,32600,55662.0
2019-11-21,1,1713,INR,90493,53859.0
2019-11-21,5,4736,INR,31101,152115.0
2019-11-26,1,1153,INR,20420,146862.0
2019-11-27,4,2597,INR,21403,414429.0
2019-11-28,12,9981,INR,17985,366709.0
2019-12-03,10,13792,INR,52651,393087.0
2019-12-04,1,2287,INR,97757,159668.0
2019-12-04,37,49051,INR,4519,33946.0
2019-12-11,1,1014,INR,30579,11338.0
2019-12-12,10,13792,INR,73303,414176.0
2019-12-13,1,1153,INR,70562,222696.0
2019-12-16,10,18056,INR,64449,314837.0
2019-12-16,9,14176,INR,71141,360214.0
2019-12-17,5,7088,INR,50213,402529.0
2019-12-19,17,22778,INR,21569,51748.0
2019-12-19,25,21074,INR,4948,409795.0
2019-12-20,1,1426,INR,98061,12701.0
2019-12-31,7,11426,INR,6221,524955.0
2020-01-06,2,1296,INR,42242,367497.0
2020-01-07,1,1144,INR,75096,544155.0
2020-01-10,3,4699,INR,36863,462771.0
2020-01-14,1,1144,INR,15750,221033.0
2020-01-15,9,12264,INR,53078,38844.0
2020-01-16,9,9292,INR,20743,450790.0
2020-01-16,9,9477,INR,35935,209397.0
2020-01-17,3,4227,INR,19113,401791.0
2020-01-22,17,14421,INR,97683,1491.0
2020-01-27,1,569,INR,8897,1489.0
2020-01-27,2,1657,INR,67897,551633.0
2020-01-27,140,116472,INR,70440,570760.0
2020-02-03,2,2856,INR,14002,317612.0
2020-02-05,19,0,INR,23008,323028.0
2020-02-07,1,1528,INR,47002,564076.0
2020-02-10,10,13792,INR,87535,23054.0
2020-02-12,9,9292,INR,2987,109968.0
2020-02-12,19,24528,INR,33005,268257.0
2020-02-17,4,4616,INR,29474,448543.0
2020-02-21,9,6681,INR,85013,459663.0
2020-02-24,84,101981,INR,71908,564547.0
2020-02-28,103,85968,INR,38186,330236.0
2020-02-28,3,5477,INR,40966,402591.0
2020-03-04,1,1458,INR,87741,542730.0
2020-03-10,1,333,INR,75891,479227.0
2020-03-11,9,9292,INR,12091,492884.0
2020-03-11,37,52486,INR,31196,10300.0
2020-03-12,9,6681,INR,45386,85088.0
2020-03-12,10,13792,INR,3664,465259.0
2020-03-16,1,569,INR,39365,569272.0
2020-03-16,1,662,INR,59477,503897.0
2020-03-18,28,36792,INR,49186,365033.0
2020-03-24,89,74042,INR,31486,328415.0
2020-03-25,106,87907,INR,30576,55621.0
2020-03-30,3,4699,INR,45441,568347.0
2020-04-02,2,1657,INR,32218,543469.0
2020-04-07,1,1144,INR,12013,344088.0
2020-04-14,1,1528,INR,2569,367272.0
2020-04-15,9,9292,INR,20484,135389.0
2020-04-17,2,1991,INR,11130,389068.0
2020-04-23,5,5417,INR,93687,338613.0
2020-04-24,2,1657,INR,1938,49756.0
2020-04-27,117,97060,INR,37474,523951.0
2020-04-29,47,65611,INR,32197,271958.0
2020-05-05,1,1144,INR,69016,435341.0
2020-05-12,9,9292,INR,68007,267029.0
2020-05-13,3,2708,INR,18077,455398.0
2020-05-18,19,13366,INR,582,143311.0
2020-05-19,1,1458,INR,4401,68056.0
2020-05-20,47,66278,INR,28760,144662.0
2020-05-22,1,509,INR,71149,82941.0
2020-05-25,1,333,INR,973,45501.0
2020-05-26,17,22778,INR,56850,319643.0
2020-05-26,25,20523,INR,46851,304983.0
2020-06-03,1,662,INR,27786,365596.0
2020-06-04,9,9477,INR,83384,349008.0
2020-06-09,1,995,INR,48949,349009.0
2020-06-17,47,65611,INR,90585,481780.0
2020-06-17,9,7208,INR,76617,263534.0
2017-12-13,400,316611,INR,53232,546456.0
2018-01-05,7,1097,INR,44931,287100.0
2017-10-25,3,259,INR,79756,339650.0
2017-10-31,35,2338,INR,69014,486244.0
2018-01-04,7,449,INR,86030,172239.0
2017-10-10,1,1190,INR,91746,348551.0
2017-10-12,9,12694,INR,93183,333063.0
2017-10-12,1,1676,INR,91965,568664.0
2017-10-17,4,5116,INR,70180,113042.0
2017-10-25,1,1190,INR,91973,523260.0
2017-10-25,1,1389,INR,85872,485312.0
2017-10-30,4,5116,INR,16906,461365.0
2017-11-08,9,12694,INR,55100,498627.0
2017-11-10,1,1819,INR,52564,368568.0
2017-11-14,3,2384,INR,63512,65961.0
2017-11-24,1,542,INR,84095,76625.0
2017-12-11,9,12694,INR,61038,558922.0
2017-12-15,1,1819,INR,25584,497723.0
2017-12-18,8,10231,INR,10061,372246.0
2017-12-22,2,2315,INR,78800,243186.0
2017-12-27,8,10231,INR,30765,68130.0
2018-01-02,8,11759,INR,19637,388625.0
2018-01-03,9,15741,INR,15573,18736.0
2018-01-09,9,12694,INR,52847,40631.0
2018-01-10,1,1190,INR,54231,526039.0
2018-01-12,2,3407,INR,4782,341585.0
2018-01-15,9,12736,INR,32453,445427.0
2018-01-19,1,542,INR,6394,38087.0
2018-01-19,8,9375,INR,50757,197681.0
2018-01-23,1,542,INR,8137,294347.0
2018-01-23,1,1949,INR,28719,393708.0
2018-01-25,1,542,INR,99589,327333.0
2018-02-16,1,495,INR,86079,340758.0
2018-02-16,1,907,INR,85680,14967.0
2018-02-20,9,15741,INR,27732,485463.0
2018-02-20,4,5477,INR,73678,313632.0
2018-03-05,9,13583,INR,43697,67808.0
2018-03-15,1,579,INR,19791,562484.0
2018-03-15,9,13583,INR,94186,470788.0
2018-03-19,9,12736,INR,69703,11667.0
2018-03-23,1,991,INR,34568,295731.0
2018-03-29,2,2741,INR,95793,476290.0
2018-03-30,4,4875,INR,43881,465167.0
2018-04-10,19,27171,INR,94972,470502.0
2018-04-10,3,4190,INR,62648,351151.0
2018-04-11,3,2384,INR,42244,179500.0
2018-04-13,2,3407,INR,18952,544076.0
2018-04-17,19,21000,INR,82394,557372.0
2018-04-23,3,4190,INR,32481,31106.0
2018-04-24,7,9704,INR,37677,311908.0
2018-05-02,2,2273,INR,84091,262400.0
2018-05-04,2,2352,INR,25381,237481.0
2018-05-09,9,13630,INR,95864,543198.0
2018-05-14,2,0,INR,66106,492742.0
2018-05-14,7,9130,INR,35238,409018.0
2018-05-15,1,1190,INR,892,502234.0
2018-05-23,2,0,INR,92860,489576.0
2018-05-28,10,13968,INR,42135,567150.0
2018-06-07,3,4190,INR,64442,553811.0
2018-06-12,19,27167,INR,35157,93862.0
2018-06-15,3,4565,INR,16296,410895.0
2018-06-19,9,19083,INR,38179,147881.0
2018-06-22,13,18435,INR,2337,546281.0
2018-06-25,3,4704,INR,67218,567162.0
2018-06-25,19,27259,INR,10129,443319.0
2018-06-26,1,1486,INR,15808,567164.0
2018-06-28,3,2981,INR,26722,568497.0
2018-06-29,4,5556,INR,63561,468604.0
2018-07-04,19,27171,INR,8395,579154.0
2018-07-11,1,1157,INR,93942,551617.0
2018-07-13,1,1194,INR,85029,479753.0
2018-07-13,19,24537,INR,90166,158538.0
2018-07-16,2,2352,INR,63588,498497.0
2018-07-20,4,5477,INR,43980,401982.0
2018-08-07,2,3407,INR,13678,106904.0
2018-08-08,19,27171,INR,84615,567108.0
2018-08-09,1,991,INR,51773,567106.0
2018-08-13,9,12269,INR,1565,274016.0
2018-08-14,2,2727,INR,35441,497147.0
2018-08-21,8,7153,INR,6582,366237.0
2018-08-21,8,10954,INR,48926,497142.0
2018-08-27,19,24537,INR,92037,496296.0
2018-08-28,9,19083,INR,56572,489515.0
2018-08-31,1,579,INR,81879,542280.0
2018-09-01,12,13125,INR,29810,454400.0
2018-09-05,1,1157,INR,15995,455731.0
2018-09-06,4,5477,INR,21358,455263.0
2018-09-17,4,5477,INR,81929,573808.0
2018-09-18,10,14574,INR,2547,544445.0
2018-09-21,19,24537,INR,32192,489641.0
2018-09-24,1,991,INR,58637,491827.0
2018-09-28,1,1194,INR,51555,534640.0
2018-10-01,2,2352,INR,2283,155913.0
2018-10-10,1,1194,INR,35585,530279.0
2018-10-16,4,5477,INR,21793,356463.0
2018-10-19,1,991,INR,66921,137255.0
2018-10-22,2,3292,INR,59155,477514.0
2018-10-31,1,1157,INR,29786,204172.0
2018-11-08,1,1194,INR,30730,543121.0
2018-11-09,2,3407,INR,52462,323067.0
2018-11-12,9,13583,INR,94898,546615.0
2018-11-21,4,5477,INR,93134,534651.0
2018-11-27,7,10199,INR,72388,439284.0
2018-12-03,4,5644,INR,19460,502600.0
2018-12-07,9,13583,INR,25986,439282.0
2018-12-10,12,13125,INR,13497,497596.0
2018-12-10,1,1676,INR,51714,487682.0
2018-12-14,1,597,INR,48277,510215.0
2018-12-14,1,579,INR,43742,567145.0
2018-12-18,9,13630,INR,4569,289955.0
2018-12-21,1,579,INR,48603,568876.0
2018-12-21,28,38884,INR,63626,568877.0
2018-12-28,1,1157,INR,92559,90762.0
2018-12-28,1,1486,INR,9969,19021.0
2019-01-10,1,1194,INR,75307,252263.0
2019-01-15,1,1676,INR,34898,568884.0
2019-01-18,1,579,INR,6192,497587.0
2019-01-28,2,3407,INR,4548,429430.0
2019-02-01,4,5644,INR,48046,497580.0
2019-02-07,1,1194,INR,42134,463346.0
2019-02-12,2,3148,INR,37223,558667.0
2019-02-15,3,4088,INR,2077,318926.0
2019-02-18,1,2278,INR,32100,497578.0
2019-02-20,1,1157,INR,99979,410824.0
2019-02-20,19,27171,INR,52210,569745.0
2019-02-26,9,16736,INR,15509,323494.0
2019-03-04,2,3588,INR,86166,521368.0
2019-03-13,9,14671,INR,66770,32462.0
2019-03-15,4,6301,INR,90944,568422.0
2019-03-18,9,16736,INR,22262,473595.0
2019-03-28,2,2991,INR,23020,497568.0
2019-03-29,17,19500,INR,40300,497560.0
2019-04-03,1,454,INR,47750,63178.0
2019-04-17,9,14116,INR,21299,440227.0
2019-04-24,4,6301,INR,46269,461143.0
2019-04-25,1,2278,INR,7684,21337.0
2019-04-29,2,2412,INR,41126,497553.0
2019-04-30,3,5380,INR,35684,497555.0
2019-05-14,2,3407,INR,69230,383623.0
2019-05-14,1,2278,INR,86785,32458.0
2019-05-15,28,42898,INR,40265,516039.0
2019-05-17,11,12000,INR,71082,563266.0
2019-05-20,2,2412,INR,28612,268653.0
2019-05-24,7,9088,INR,70677,63986.0
2019-05-27,5,7236,INR,34043,576584.0
2019-06-07,2,2991,INR,43650,532517.0
2019-06-07,2,3468,INR,57714,497549.0
2019-06-07,9,14671,INR,27905,460272.0
2019-06-11,2,3148,INR,26652,437011.0
2019-06-12,9,14116,INR,27715,497548.0
2019-06-14,9,14671,INR,91953,424185.0
2019-06-17,3,4824,INR,3099,313322.0
2019-06-19,4,6301,INR,94580,313318.0
2019-07-05,9,13574,INR,83649,497531.0
2019-07-05,11,12000,INR,89208,568973.0
2019-07-11,1,1190,INR,93235,497535.0
2019-07-15,1,1708,INR,34874,566149.0
2019-07-16,2,3407,INR,95446,325758.0
2019-07-23,2,3468,INR,83250,568976.0
2019-07-30,1,838,INR,50404,484214.0
2019-08-05,1,2389,INR,52330,475736.0
2019-08-08,1,838,INR,98582,497522.0
2019-08-12,1,1190,INR,70910,325760.0
2019-08-13,1,1194,INR,67862,568303.0
2019-08-14,12,14116,INR,32621,497516.0
2019-08-19,2,2412,INR,56146,314625.0
2019-08-22,3,3352,INR,35470,360441.0
2019-09-03,1,1708,INR,26655,325750.0
2019-09-11,9,14116,INR,94438,497512.0
2019-09-12,2,3375,INR,10716,302611.0
2019-09-12,4,6940,INR,82344,58199.0
2019-09-13,2,2991,INR,70802,186555.0
2019-09-18,9,13574,INR,2501,487700.0
2019-09-19,2,3148,INR,94379,543220.0
2019-09-20,2,3407,INR,92797,214826.0
2019-10-09,9,14116,INR,40616,497501.0
2019-10-11,1,1190,INR,89084,564561.0
2019-10-11,10,11250,INR,34402,497987.0
2019-10-14,9,14116,INR,29861,544539.0
2019-10-16,3,3861,INR,59881,351990.0
2019-11-06,19,28227,INR,92982,575595.0
2019-11-07,19,27144,INR,45091,524948.0
2019-11-08,1,1449,INR,98374,524952.0
2019-11-13,2,3468,INR,91407,404108.0
2019-11-15,4,3574,INR,44985,563247.0
2019-11-20,2,3148,INR,93780,578736.0
2019-11-21,1,681,INR,25596,495786.0
2019-11-25,2,2847,INR,33660,325701.0
2019-11-26,4,6273,INR,10699,544706.0
2019-12-04,1,681,INR,72495,482464.0
2019-12-04,9,14116,INR,84739,469037.0
2019-12-13,5,7718,INR,12692,528052.0
2019-12-17,5,8097,INR,47081,539554.0
2019-12-19,2,3148,INR,69817,423246.0
2019-12-20,1,1139,INR,33239,483301.0
2020-01-16,3,5454,INR,43725,37291.0
2020-01-24,12,13500,INR,78169,574320.0
2020-01-27,1,1361,INR,40507,529753.0
2020-02-04,4,6301,INR,62519,398644.0
2020-02-07,1,1218,INR,18207,37283.0
2020-02-12,2,3407,INR,75828,421075.0
2020-02-12,9,14116,INR,56245,37280.0
2020-02-17,12,17880,INR,94194,417808.0
2020-02-20,1,1676,INR,56750,542702.0
2020-02-24,56,81431,INR,79468,529729.0
2020-03-03,1,1194,INR,35801,573494.0
2020-03-03,10,11250,INR,15618,529735.0
2020-03-11,1,2727,INR,65928,576994.0
2020-03-11,3,3032,INR,4509,552503.0
2020-03-16,1,2046,INR,47068,507984.0
2020-03-18,9,14116,INR,78593,506650.0
2020-03-26,3,3352,INR,22076,518629.0
2020-04-06,1,2727,INR,60785,155464.0
2020-04-09,1,1676,INR,98673,515599.0
2020-04-14,1,1218,INR,82497,300861.0
2020-04-21,2,3148,INR,31733,558280.0
2020-04-28,2,3148,INR,86449,529739.0
2020-04-29,19,30208,INR,6730,60417.0
2020-05-12,2,3148,INR,53652,170610.0
2020-05-20,9,15102,INR,57566,247791.0
2020-05-22,1,1829,INR,49609,529747.0
2020-05-27,2,3407,INR,37322,359068.0
2020-06-11,3,2384,INR,20090,414323.0
2020-06-17,9,15102,INR,22280,527560.0
2018-05-28,1,65,INR,74677,562775.0
2017-10-17,51,8444,INR,81376,23082.0
2017-10-04,6,1907,INR,78428,556923.0
2017-10-05,3,1009,INR,51904,503168.0
2017-10-06,4,1546,INR,91624,526280.0
2017-10-06,1,449,INR,6030,526285.0
2017-10-06,6,2505,INR,98803,526283.0
2017-10-06,1,176,INR,57545,526284.0
2017-10-09,1,9,INR,11416,556915.0
2017-10-09,1,222,INR,44105,556910.0
2017-10-09,1,194,INR,98156,345723.0
2017-10-09,1,167,INR,72693,237536.0
2017-10-10,6,1588,INR,10668,507993.0
2017-10-11,1,185,INR,46179,272304.0
2017-10-11,4,1347,INR,27351,556916.0
2017-10-11,7,1537,INR,83199,331555.0
2017-10-12,1,222,INR,3777,520951.0
2017-10-12,1,88,INR,14862,571270.0
2017-10-12,1,74,INR,89054,506216.0
2017-10-12,7,1537,INR,20451,490498.0
2017-10-13,1,194,INR,26410,455286.0
2017-10-13,3,1162,INR,59435,478383.0
2017-10-13,1,449,INR,59974,446330.0
2017-10-13,1,88,INR,18208,550362.0
2017-10-13,1,167,INR,16246,28760.0
2017-10-13,1,162,INR,70256,490485.0
2017-10-16,1,111,INR,73276,460619.0
2017-10-16,6,2130,INR,68752,494846.0
2017-10-16,1,176,INR,22904,404416.0
2017-10-16,1,79,INR,95956,460827.0
2017-10-17,1,176,INR,35229,43692.0
2017-10-17,1,194,INR,79716,442162.0
2017-10-17,1,241,INR,7214,495922.0
2017-10-18,2,782,INR,42994,492890.0
2017-10-18,1,83,INR,20306,492891.0
2017-10-18,1,319,INR,68208,502550.0
2017-10-19,4,1343,INR,51082,70827.0
2017-10-19,1,338,INR,99252,569255.0
2017-10-19,3,935,INR,47519,333828.0
2017-10-19,1,176,INR,90218,567080.0
2017-10-19,1,162,INR,28667,470634.0
2017-10-20,1,389,INR,32758,569269.0
2017-10-20,1,222,INR,50527,492889.0
2017-10-20,37,12324,INR,89649,481743.0
2017-10-20,1,88,INR,95277,294169.0
2017-10-20,36,18315,INR,96046,204207.0
2017-10-20,4,2023,INR,26032,569271.0
2017-10-23,1,111,INR,95918,36903.0
2017-10-23,1,176,INR,56613,569273.0
2017-10-23,230,71023,INR,15991,247387.0
2017-10-23,1,162,INR,3877,536793.0
2017-10-24,36,22866,INR,23963,113984.0
2017-10-24,13,3440,INR,77992,389890.0
2017-10-25,1,185,INR,50426,341425.0
2017-10-25,4,1231,INR,33537,478552.0
2017-10-25,3,1005,INR,27613,489206.0
2017-10-25,1,264,INR,90932,463057.0
2017-10-25,1,194,INR,43580,445623.0
2017-10-25,1,236,INR,46938,445626.0
2017-10-26,5,1796,INR,47335,113584.0
2017-10-26,1,88,INR,49168,479890.0
2017-10-26,24,7565,INR,83113,464398.0
2017-10-27,2,903,INR,27152,487018.0
2017-10-27,1,222,INR,51988,569229.0
2017-10-27,1,157,INR,19962,524368.0
2017-10-27,1,167,INR,46637,575908.0
2017-10-30,1,194,INR,17847,411888.0
2017-10-30,1,111,INR,14787,571555.0
2017-10-30,1,88,INR,8584,471908.0
2017-10-31,2,782,INR,50744,319967.0
2017-11-01,1,222,INR,17227,575910.0
2017-11-02,1,222,INR,72846,379652.0
2017-11-02,1,222,INR,51631,255806.0
2017-11-02,3,935,INR,45717,558511.0
